Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INFY,EQ,22-Apr-22,1618.8,1604.35,1610.7,1582.4,1587.65,1585.45,1596.27,8134245,12984469892,418900,5623477,69.13
INFY,EQ,25-Apr-22,1585.45,1572.8,1572.8,1554.1,1564.9,1561.1,1561.35,7000570,10930323720,394157,5207166,74.38
INFY,EQ,26-Apr-22,1561.1,1577.2,1592,1566.55,1576,1581,1582.67,5345435,8460056311,181573,3676891,68.79
INFY,EQ,27-Apr-22,1581,1572.75,1572.75,1550.35,1556.35,1552.8,1557.11,8819356,13732718004,296887,6772146,76.79
INFY,EQ,28-Apr-22,1552.8,1570,1601.8,1557.45,1581,1582.6,1581.64,9245177,14622527487,234468,6541922,70.76
INFY,EQ,29-Apr-22,1582.6,1590,1597.3,1560.8,1568,1567.55,1576.89,9831395,15502990988,263325,6913315,70.32
INFY,EQ,2-May-22,1567.55,1550.9,1552.75,1531,1544.95,1541,1538.24,7072627,10879371919,301415,5072832,71.72
INFY,EQ,4-May-22,1541,1547.25,1570,1530.15,1536.7,1535.55,1548.21,6220959,9631379025,234262,3885290,62.45
INFY,EQ,5-May-22,1535.55,1560.05,1589.4,1557.45,1586,1585.15,1581.05,6144870,9715361526,217185,3912363,63.67
INFY,EQ,6-May-22,1585.15,1550,1561.85,1535.05,1545,1542.85,1543.57,6171472,9526090605,257203,3919307,63.51
INFY,EQ,9-May-22,1542.85,1540,1586.8,1522.15,1573.15,1570.35,1565.89,6832202,10698465307,265549,3673248,53.76
INFY,EQ,10-May-22,1570.35,1558,1569.15,1546.05,1551,1553,1558.97,6212545,9685176738,214384,4390025,70.66
INFY,EQ,11-May-22,1553,1549.95,1549.95,1511.6,1531,1526.75,1525.18,7846080,11966677214,291699,5249131,66.9
INFY,EQ,12-May-22,1526.75,1514,1527.5,1504.3,1509.7,1508.8,1514.29,7034979,10653003625,242670,4816162,68.46
INFY,EQ,13-May-22,1508.8,1519.3,1529.25,1498.1,1501.9,1504.4,1516.02,6723761,10193367340,203286,4266241,63.45
INFY,EQ,16-May-22,1504.4,1510,1511.85,1478.65,1492.9,1489.1,1491.82,6145331,9167743367,253982,3963067,64.49
INFY,EQ,17-May-22,1489.1,1494.9,1525,1480.9,1521,1518.45,1508.46,6516378,9829715301,228982,4345825,66.69
INFY,EQ,18-May-22,1518.45,1522,1549.7,1505.3,1514.55,1509.2,1525.79,6594126,10061219716,200417,4062967,61.61
INFY,EQ,19-May-22,1509.2,1481,1484.7,1417.65,1431,1427.15,1437.53,16561140,23807174900,659166,11827263,71.42
INFY,EQ,20-May-22,1427.15,1453,1466.75,1446.7,1459,1455.15,1456.73,10488908,15279529310,266730,7870656,75.04
INFY,EQ,23-May-22,1455.15,1455.1,1488,1450.05,1469.55,1468.4,1474.06,5887569,8678630195,194715,3777004,64.15
INFY,EQ,24-May-22,1468.4,1468.6,1469.55,1435.25,1444,1441,1446.72,5693167,8236426021,176635,3670932,64.48
INFY,EQ,25-May-22,1441,1435,1442.5,1399.25,1418,1410.45,1418.99,9630092,13664990145,262121,6532130,67.83
INFY,EQ,26-May-22,1410.45,1418,1430,1407.05,1427.95,1423.95,1419.06,13040065,18504582626,305186,8236068,63.16
INFY,EQ,27-May-22,1423.95,1443.95,1467,1437.4,1466.5,1461.35,1451.94,8284860,12029156202,213654,4728826,57.08
INFY,EQ,30-May-22,1461.35,1487,1530,1485,1529,1526.8,1519.01,10904213,16563555828,251321,7351138,67.42
INFY,EQ,31-May-22,1526.8,1510.7,1518,1488.15,1510,1503.6,1503.66,16033857,24109458124,208356,10278901,64.11
INFY,EQ,1-Jun-22,1503.6,1513,1514.75,1472.1,1487,1478.55,1491.29,8738508,13031629592,250909,5418165,62
INFY,EQ,2-Jun-22,1478.55,1484,1513.85,1475.6,1508,1508,1497.25,7205840,10788940909,181247,4429957,61.48
INFY,EQ,3-Jun-22,1508,1524.9,1555,1518,1522.75,1521.7,1540.73,9395707,14476219587,214669,5566374,59.24
INFY,EQ,6-Jun-22,1521.7,1516,1536.6,1493,1531,1530.05,1518.42,6624883,10059323385,210472,4058647,61.26
INFY,EQ,7-Jun-22,1530.05,1519.85,1519.85,1502.6,1506.6,1506.7,1509.44,4904592,7403178927,126118,3134730,63.91
INFY,EQ,8-Jun-22,1506.7,1520.2,1520.2,1492,1498.5,1500,1502.54,4697608,7058362388,170475,2824244,60.12
INFY,EQ,9-Jun-22,1500,1485,1516.95,1481.5,1514.5,1515,1504.92,4361061,6563050774,145083,2587777,59.34
INFY,EQ,10-Jun-22,1515,1486.1,1493.95,1473.6,1475,1476.8,1482.27,6516436,9659116722,234283,4421702,67.85
INFY,EQ,13-Jun-22,1476.8,1443.6,1443.6,1411.7,1428.85,1424.5,1426.23,6987685,9966035592,327403,4712888,67.45
INFY,EQ,14-Jun-22,1424.5,1410,1448.9,1403.15,1440.95,1440.55,1437.63,6090247,8755549345,201978,3990459,65.52
INFY,EQ,15-Jun-22,1440.55,1440.2,1446.4,1418.85,1421.3,1422.2,1430.55,4651958,6654855561,150561,2806543,60.33
INFY,EQ,16-Jun-22,1422.2,1438,1443.75,1392,1398.25,1397.2,1410.57,6641772,9368700309,286168,4286299,64.54
INFY,EQ,17-Jun-22,1397.2,1391.05,1396.95,1367.15,1394.85,1387.3,1384.61,9692047,13419695918,405928,6114925,63.09
INFY,EQ,20-Jun-22,1387.3,1390.05,1422.35,1382,1418.55,1414.15,1403.98,4595194,6451550708,143018,2572187,55.98
INFY,EQ,21-Jun-22,1414.15,1424,1456,1422.75,1448.9,1449.9,1446.99,6270787,9073788041,191713,4225211,67.38
INFY,EQ,22-Jun-22,1449.9,1436.05,1459.6,1435,1436.9,1437.25,1445.29,6253366,9037920247,172406,3610368,57.73
INFY,EQ,23-Jun-22,1437.25,1439.8,1458,1433,1457.9,1452.45,1446.47,6254281,9046655358,196616,2577092,57.64
INFY,EQ,24-Jun-22,1452.45,1458,1467.5,1428.9,1441.3,1441.1,1442.06,6114340,8817269189,260872,3370353,55.12
INFY,EQ,27-Jun-22,1441.1,1468.05,1484,1465.15,1476.65,1474.6,1476.34,4511097,6659914554,188158,2644348,58.62
INFY,EQ,28-Jun-22,1474.6,1469,1488.25,1453,1486,1480.15,1468.85,4412178,6480818446,143516,2856516,64.74
INFY,EQ,29-Jun-22,1480.15,1464.7,1477,1457,1464,1463.25,1468.07,5060038,7428509396,143914,3907677,77.23
INFY,EQ,30-Jun-22,1463.25,1465.05,1482,1455,1459.5,1461.9,1465.35,9165177,13430202954,237326,5769830,62.95
INFY,EQ,1-Jul-22,1461.9,1454,1485,1442.35,1481,1479.4,1461.94,4651635,6800417470,177961,2586263,55.6
INFY,EQ,4-Jul-22,1479.4,1480.25,1492.25,1462,1486.6,1488,1478.79,4800224,7098545533,220885,3073970,64.04
INFY,EQ,5-Jul-22,1488,1498.8,1509.95,1472,1476.9,1475.95,1495.61,7379669,11037088108,249546,5105329,69.18
INFY,EQ,6-Jul-22,1475.95,1482.2,1500,1470,1491.9,1491.65,1485.98,5209162,7740736358,156085,3161700,60.69
INFY,EQ,7-Jul-22,1491.65,1503.05,1513.95,1495.7,1497.85,1498.7,1503.51,3323472,4996860163,121073,1937247,58.29
INFY,EQ,8-Jul-22,1498.7,1515,1516.95,1499.95,1515,1514.45,1508.56,3652582,5510122804,155962,2467042,67.54
INFY,EQ,11-Jul-22,1514.45,1495,1499.9,1466.4,1470.5,1473.15,1474.75,4702815,6935483774,188382,2856326,60.74
INFY,EQ,12-Jul-22,1473.15,1461.8,1468.6,1436,1437.05,1438.6,1450.62,4710356,6832944704,181598,3012822,63.96
INFY,EQ,13-Jul-22,1438.6,1450,1460,1438.6,1447.9,1444.45,1447.72,5264025,7620819406,147896,3532089,67.1
INFY,EQ,14-Jul-22,1444.45,1451,1452.95,1414,1433,1428.85,1434.46,6157606,8832840290,144148,3938343,63.96
INFY,EQ,15-Jul-22,1428.85,1446,1446,1410.65,1434.85,1430.35,1424.89,5620018,8007893440,170216,3549456,63.16
INFY,EQ,18-Jul-22,1430.35,1450,1493.6,1448.05,1490.7,1489.9,1481.63,5835171,8645565249,162450,3026158,51.86
INFY,EQ,19-Jul-22,1489.9,1471.55,1486.85,1470.1,1483.8,1484.15,1478.79,3418540,5055304449,114499,1881917,55.05
INFY,EQ,20-Jul-22,1484.15,1501.25,1525.8,1500,1512,1515.3,1515.63,5079392,7698482417,158381,3115026,61.33
INFY,EQ,21-Jul-22,1515.3,1517,1535.45,1503.1,1532,1532.9,1527.42,5008061,7649415941,157115,2912634,58.16
INFY,EQ,22-Jul-22,1532.9,1534,1540,1492.15,1506,1506.3,1507.6,7020642,10584325682,215051,3986383,56.78
INFY,EQ,25-Jul-22,1506.3,1480.1,1517.15,1480.1,1502,1503.6,1500.15,7859626,11790653831,212233,4086661,52
INFY,EQ,26-Jul-22,1503.6,1496.65,1496.65,1445,1450.85,1451.15,1461.09,7268273,10619587082,265599,4016496,55.26
INFY,EQ,27-Jul-22,1451.15,1451,1473,1445,1468.2,1471.05,1460.89,4517285,6599237910,160787,2681133,59.35
INFY,EQ,28-Jul-22,1471.05,1496.4,1524.45,1489.85,1517.2,1517.4,1511.74,6636841,10033186129,252053,3810803,57.42
INFY,EQ,29-Jul-22,1517.4,1532.8,1555.7,1528,1546,1549.7,1547.25,7009465,10845376720,246805,4342842,61.96
INFY,EQ,1-Aug-22,1549.7,1564,1564,1537.9,1551.5,1551.05,1550.21,2983249,4624672840,149288,1750031,58.66
INFY,EQ,2-Aug-22,1551.05,1546.55,1547,1528.35,1539.9,1543.6,1538.18,4374635,6728992376,171243,2572133,58.8
INFY,EQ,3-Aug-22,1543.6,1549,1570,1539.9,1569.9,1566.1,1558.25,6011955,9368113438,188692,3820039,63.54
INFY,EQ,4-Aug-22,1566.1,1587.5,1603.85,1574.95,1599.05,1599.9,1593.76,7402209,11797374600,237197,4145082,56
INFY,EQ,5-Aug-22,1599.9,1608.4,1625.7,1602.3,1617,1616.65,1616.48,5361971,8667507627,175709,3561833,66.43
INFY,EQ,8-Aug-22,1616.65,1617,1622,1596,1617.05,1619.4,1609.77,3763409,6058238546,169613,2112134,56.12
INFY,EQ,10-Aug-22,1619.4,1621.2,1621.2,1588.1,1600,1602.45,1599.27,4423829,7074914444,155928,2443115,55.23
INFY,EQ,11-Aug-22,1602.45,1630,1631.35,1616,1619,1619.95,1621.28,3462090,5613033931,130406,2039456,58.91
INFY,EQ,12-Aug-22,1619.95,1613.3,1614,1590.15,1593.75,1594.1,1598.82,3562286,5695442292,151120,2323110,65.21
INFY,EQ,16-Aug-22,1594.1,1609,1609,1591.1,1595,1596.45,1598.37,3004430,4802176271,116646,2004898,66.73
INFY,EQ,17-Aug-22,1596.45,1596.45,1612,1585,1607.2,1606.25,1602.88,4067324,6519451948,139693,2278315,56.02
INFY,EQ,18-Aug-22,1606.25,1594.1,1598.2,1574,1585,1582.95,1583.57,4635706,7340980026,151600,2914298,62.87
INFY,EQ,19-Aug-22,1582.95,1585.3,1604.9,1585.1,1591,1597.1,1596.83,4739884,7568803663,163412,2477938,52.28
INFY,EQ,22-Aug-22,1597.1,1586,1599,1574,1577,1575.65,1586.15,3950555,6266191901,108149,2565726,64.95
INFY,EQ,23-Aug-22,1575.65,1548,1554.5,1533,1548.2,1542.4,1542.45,5551574,8563038004,205150,3176755,57.22
INFY,EQ,24-Aug-22,1542.4,1535,1546,1531,1538,1537.5,1538.48,2888426,4443785545,154990,1701606,58.91
INFY,EQ,25-Aug-22,1537.5,1548,1548.7,1513.75,1520,1518.15,1532.79,4331088,6638650735,167891,2604870,60.14
INFY,EQ,26-Aug-22,1518.15,1535.15,1544.95,1517.45,1526.8,1521.55,1530.22,3079136,4711766478,101529,1722219,55.93
INFY,EQ,29-Aug-22,1521.55,1468.55,1468.55,1450,1463.5,1461.75,1458.38,8079050,11782306781,361066,5224496,64.67
INFY,EQ,30-Aug-22,1461.75,1473.1,1496.1,1466,1489.9,1492.95,1485.72,6725875,9992739411,185187,4053627,60.27
INFY,EQ,1-Sep-22,1492.95,1460.05,1468.1,1451.05,1467,1464.2,1460.62,8140604,11890304298,319918,5886083,72.31
INFY,EQ,2-Sep-22,1464.2,1478,1478,1448,1452.95,1453,1456.4,5175653,7537834806,199570,3067071,59.26
INFY,EQ,5-Sep-22,1453,1451,1467,1446.35,1461.25,1461.3,1459.87,3669352,5356763255,133172,2344738,63.9
INFY,EQ,6-Sep-22,1461.3,1461.3,1470,1445.45,1456.65,1455.1,1456.32,3428442,4992913121,129028,2036640,59.4
INFY,EQ,7-Sep-22,1455.1,1440,1465.75,1438.05,1462,1457.65,1453.03,3600574,5231731491,137578,1812558,50.34
INFY,EQ,8-Sep-22,1457.65,1475,1481.1,1463.6,1475.05,1475.9,1473.4,4061475,5984186690,147100,2350228,57.87
INFY,EQ,9-Sep-22,1475.9,1488,1520,1480,1512,1511.65,1499.38,4816910,7222390189,157963,2629475,54.59
INFY,EQ,12-Sep-22,1511.65,1525.8,1545.9,1521.15,1534.4,1536.2,1538.61,5494819,8454360841,157389,3472880,63.2
INFY,EQ,13-Sep-22,1536.2,1551.9,1553,1541.3,1545,1544.95,1547.66,4947158,7656540764,113762,3303570,66.78
INFY,EQ,14-Sep-22,1544.95,1497,1498.95,1472,1475,1475.4,1480.69,14332197,21221602848,431674,8873219,61.91
INFY,EQ,15-Sep-22,1475.4,1475,1475.2,1429.05,1432,1432.8,1442.26,12784100,18438008294,502967,8079385,63.2
INFY,EQ,16-Sep-22,1432.8,1425,1425,1368.35,1377,1377.05,1388.01,20464045,28404270085,603746,12404429,60.62
INFY,EQ,19-Sep-22,1377.05,1392,1406,1380.6,1391.2,1390.3,1392.54,6595241,9184142465,234193,3643053,55.24
INFY,EQ,20-Sep-22,1390.3,1407.95,1413.55,1385.1,1388,1388.55,1399.75,7219797,10105898809,212073,4573076,63.34
INFY,EQ,21-Sep-22,1388.55,1379.9,1388.8,1368.4,1380.4,1377.25,1378.58,7917054,10914326538,304433,4918936,62.13
