Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
TATAMOTORS,EQ,24-Oct-22,398.05,406,406,400.15,402.3,401.6,402.04,2871205,1154337706,71959,1308292,45.57
TATAMOTORS,EQ,25-Oct-22,401.6,404.35,410.5,403.2,404.2,404.55,407.01,17979661,7317816837,176905,6233795,34.67
TATAMOTORS,EQ,27-Oct-22,404.55,408.55,411.7,404,408,407.7,408.11,14614841,5964501519,138789,5290463,36.2
TATAMOTORS,EQ,28-Oct-22,407.7,408,411.2,406.1,410.2,409.9,408.99,12488938,5107791579,107978,2361759,26.68
TATAMOTORS,EQ,31-Oct-22,409.9,414.35,416.3,411.6,412.15,412.75,413.11,9928218,4101431170,115652,3745548,37.73
TATAMOTORS,EQ,1-Nov-22,412.75,414.9,422.4,412.8,421,421.35,417.98,17324893,7241535371,165150,6052576,34.94
TATAMOTORS,EQ,2-Nov-22,421.35,423.05,425.1,420.15,422.6,422.15,422.26,12433578,5250237519,96473,4924895,39.61
TATAMOTORS,EQ,3-Nov-22,422.15,419.4,423.3,414.5,416.3,416.25,417.83,10987519,4590942130,106482,3141578,28.59
TATAMOTORS,EQ,4-Nov-22,416.25,418.2,426,416.9,424.9,425.35,422.73,12277023,5189908108,116431,4398001,35.82
TATAMOTORS,EQ,7-Nov-22,425.35,428.25,437.5,428.25,435,435,432.99,15058076,6520025233,142616,4872207,32.36
TATAMOTORS,EQ,9-Nov-22,435,439.2,441.2,432,433.1,433.15,436.28,14471443,6313575496,152615,4416834,30.52
TATAMOTORS,EQ,10-Nov-22,433.15,420.5,420.55,409.2,413.2,412.2,413.57,26251660,10856986375,326473,9899540,37.71
TATAMOTORS,EQ,11-Nov-22,412.2,420,425.5,414.7,423,423.5,420.82,19296401,8120215752,193066,6241304,32.34
TATAMOTORS,EQ,14-Nov-22,423.5,424,437.7,423.5,433.5,433.7,433.93,17996083,7809003764,180908,6444449,35.81
TATAMOTORS,EQ,15-Nov-22,433.7,434.9,438.5,434.1,436.35,437.15,437.01,10696024,4674253814,114853,3736864,34.94
TATAMOTORS,EQ,16-Nov-22,437.15,436.95,438.2,429.6,431,431.55,433.56,8206169,3557829752,95936,2965949,42.72
TATAMOTORS,EQ,17-Nov-22,431.55,422,427.55,419.6,422.9,423.15,423.35,15621809,6613436881,151500,6070329,38.86
TATAMOTORS,EQ,18-Nov-22,423.15,424,426.45,421.15,424,423.8,423.98,9851962,4177071482,89517,3882494,39.41
TATAMOTORS,EQ,21-Nov-22,423.8,425.6,427.6,420,420.3,421.1,422.76,9497812,4015252994,106019,3740496,39.38
TATAMOTORS,EQ,22-Nov-22,421.1,421,426.4,420.5,424.5,424.7,423.77,6407614,2715385157,78377,1989582,31.05
